UF,Município,Tipo Unidade,Tipo Estabelecimento,Natureza Jurídica,Status Unidade,Conexão Internet,NU_LATITUDE,NU_LONGITUDE
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30057226,-51099622
RS,viamao,4,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300753475,-51110116
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30057854,-51070261
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-3016776265,-50690102
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-300786313,-51023
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-302831505,-51020719
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30081,-51023
RS,victor graeff,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-284890255596349,-52666779
RS,vitoria das missoes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2837912975,-54498578
RS,quinze de novembro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-287189151,-53221442
RS,quinze de novembro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-288281846,-53089295
RS,herval,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-318746786177673,-53022809
RS,rio grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-32035,-52099
RS,rio grande,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-320616849,-52168359
RS,rio grande,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-320054557647943,-52159309
RS,rio grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-320746292345935,-52185916
RS,rio grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-319147217910555,-52181367
RS,itatiba do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27297227,-52457175
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-33736412,-53337407
RS,santa vitoria do palmar,4,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-3352311458585,-53363513
RS,senador salgado filho,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28101748835834,-5455291
RS,viamao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-30081,-51070261
RS,passo fundo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-282070602220789,-52473835
RS,santa vitoria do palmar,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-335132675,-53358202
RS,itaqui,70,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291201115535979,-56560149
RS,rio grande,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-321994235585813,-5217693
RS,sapucaia do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298018662121143,-51128654
RS,uruguaiana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28758205,-57079632
RS,ibiraiaras,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-283723709121398,-51702346
RS,jaguarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-325567247358644,-5338437
RS,alvorada,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-29991589875351,-51038961
RS,jaguarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-325683712312825,-53376474
RS,rio pardo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-299227291664387,-52266426
RS,rio pardo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-297798737181775,-52536277
RS,rio pardo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-298336825234601,-52587175
RS,fontoura xavier,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-289162220652268,-52341957
SC,chapeco,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-27164065,-5254236
SC,porto uniao,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26238,-51078
SC,porto uniao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-263874123,-50879091
SC,porto uniao,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-262475434898828,-51108741
SC,imbituba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2824,-4867
SC,indaial,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-268808517248359,-49288004
SC,major gercino,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2739659,-48981817
SC,monte carlo,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27223,-5098
SC,passos maia,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267646941213527,-52067298
SC,ararangua,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-289356413454811,-49494674
SC,ararangua,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-289494993032827,-49467058
SC,monte castelo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26462,-50231
SC,faxinal dos guedes,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26853,-5226
SC,rio das antas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-269397466456389,-51112046
SC,lebon regis,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-268605815560993,-50832495
SC,faxinal dos guedes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-268548822,-52270257
SC,balneario gaivota,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291923592450363,-49667901
SC,agua doce,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-269984196248682,-51553773
SC,ararangua,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-289350967537371,-49480962
SC,balneario gaivota,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-291721638684196,-49645317
SC,barra velha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-266772198595517,-48693208
SC,bela vista do toldo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26261245270008,-50502948
SC,bela vista do toldo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-263226524753089,-50412826
SC,braco do trombudo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27358,-49886
SC,calmon,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-266,-51097
SC,camboriu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-270787369285484,-48686436
SC,catanduvas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-270498767134225,-51716637
SC,cerro negro,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27795,-50876
SC,cocal do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-286036968,-49337093
SC,cocal do sul,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28601,-49326
SC,curitibanos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27283769,-50590167
SC,governador celso ramos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27318165,-48563678
SC,governador celso ramos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-274236655,-48592743
SC,governador celso ramos,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27378145,-48625906
SC,governador celso ramos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27331431,-48545167
SC,governador celso ramos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-273630207,-48601396
SC,guaraciaba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26599,-53518
SC,irineopolis,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26258766,-5071549
SC,ita,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-272715291372978,-52348694
SC,ita,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-272708806688681,-52348351
SC,joacaba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-271857840928397,-51528453
SC,mafra,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-264910171,-5020489
SC,mafra,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26111,-49805
SC,mafra,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-261136987,-49979809
SC,matos costa,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-265379619598389,-51205932
SC,morro da fumaca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28651,-4921
SC,navegantes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26899,-48654
SC,nova trento,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27286,-4893
SC,passos maia,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267170937677184,-52039489
SC,penha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267836597217869,-48633363
SC,penha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267996534974674,-48607335
SC,penha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267978722663544,-48675613
SC,penha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267828360291929,-48638877
SC,presidente getulio,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-270627946260533,-49826774
SC,presidente getulio,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27051,-49623
SC,rio do sul,36,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-272186031,-49644442
SC,santa cecilia,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26961,-50427
SC,santa cecilia,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267851772,-5034504
SC,santa cecilia,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-268309058,-50488206
SC,santo amaro da imperatriz,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27709917773017,-48806548
SC,sao domingos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-265839218406185,-52643394
SC,sao domingos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-266198383184494,-52576446
SC,sao domingos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26476412143577,-52529754
SC,sao francisco do sul,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-261777684,-48550498
SC,sao jose do cerrito,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-276491046,-50593779
SC,sao lourenco do oeste,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-265028405,-52815798
SC,seara,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27124229873417,-52457656
SC,seara,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-271646047926031,-52422165
SC,seara,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-27063597169172,-52183299
SC,tubarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28525367,-49003466
SC,tubarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2848861,-49035734
SC,tubarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28470896,-49073158
SC,tubarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28451813,-49080687
SC,tubarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-2852747,-48965422
SC,vargeao,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-267284399436493,-52093734
SC,vargem bonita,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-270059253,-51749494
SC,videira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-270119543,-5116175
SC,tubarao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-28435009,-49078452
SC,iomere,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-269849828083465,-5132497
SC,bandeirante,22,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26769,-53638
SC,dionisio cerqueira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-26255,-5364
SE,monte alegre de sergipe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10027,-37562
SE,macambira,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10666,-37541
SE,cedro de sao joao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102506723280519,-36881371
SE,japoata,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1040619,-3675521
SE,neopolis,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1032,-36579
SE,sao francisco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102968882,-36878874
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10759533517756,-37356777
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111412662687107,-3765345
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111286550834957,-37604913
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11154624265184,-37618936
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111531400736647,-37582683
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111661080723039,-37618517
SE,carmopolis,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-106505,-369844
SE,feira nova,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102264100605066,-37314891
SE,feira nova,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102389109557814,-37382698
SE,frei paulo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-105296202,-37504985
SE,indiaroba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-114786788281818,-37545862
SE,itabaiana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10685,-37425
SE,japaratuba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10593,-3694
SE,lagarto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-108827023046196,-37513675
SE,lagarto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109669142471257,-37635941
SE,lagarto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109148139534824,-37671432
SE,lagarto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10917,-3765
SE,lagarto,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-108697218104274,-37785758
SE,pirambu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-106692035499305,-36910513
SE,pirambu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-106237556384365,-36821837
SE,pirambu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-106251159317692,-36745292
SE,pirambu,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-106670392457153,-36784302
SE,poco redondo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-98014237,-37514187
SE,poco redondo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9806,-37685
SE,tobias barreto,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-110742459898462,-38008779
SE,tomar do geru,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-113749683278283,-37838351
SE,boquim,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111520453459845,-37582168
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11173012874215,-37592468
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109976265795945,-37310857
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-112046718110616,-37339782
SE,araua,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11279679536997,-37644567
SE,araua,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-112510593637435,-37599463
SE,araua,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-113097276502783,-37589979
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-110614213194426,-37287425
SE,salgado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-110320109055806,-37474998
SE,santa rosa de lima,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-106198856234997,-37241053
SE,santo amaro das brotas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1077111,-369805
SE,santo amaro das brotas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107912,-3705509
SE,sao miguel do aleixo,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10388,-37381
SE,tobias barreto,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11070276509014,-37925823
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109738869430417,-37445526
SE,porto da folha,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9917,-37278
SE,aquidaba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10292518,-3702218
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107990778121176,-3737655
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107697573540042,-37377526
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107878642864569,-37360231
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-108239905752127,-37362484
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107699470713985,-37301673
SE,areia branca,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107774618920512,-3732271
SE,areia branca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-108243277896206,-37314977
SE,areia branca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107687876854563,-37291996
SE,areia branca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107893397742605,-37378406
SE,areia branca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-107646349391981,-37324826
SE,areia branca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-108354556521311,-373951
SE,boquim,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111375608686386,-37638902
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111393293609226,-37588348
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11085343403918,-37575688
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111565084406599,-37590322
SE,boquim,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11138066153245,-37638773
SE,campo do brito,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1060212,-3744542
SE,campo do brito,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1070895,-3756426
SE,campo do brito,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1075432,-3757139
SE,campo do brito,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1077413,-3755919
SE,campo do brito,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-1074928,-375645
SE,canhoba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10138,-36985
SE,canhoba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102315,-369612
SE,canhoba,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-100852,-369501
SE,carira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-103340029450665,-37654781
SE,carira,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-103746996184204,-37609548
SE,carira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-103324408306431,-37727308
SE,carira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-103702592307218,-37685283
SE,cumbe,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-103916796284139,-37183098
SE,feira nova,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102787753821644,-37357978
SE,feira nova,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102331673623363,-37354202
SE,feira nova,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-102995501881756,-3729824
SE,frei paulo,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-104950699192437,-37626285
SE,gararu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-9968,-37083
SE,gracho cardoso,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10227,-37198
SE,gracho cardoso,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10222038854297,-37189772
SE,gracho cardoso,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-10289923009069,-37148895
SE,indiaroba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-114815176605214,-37467391
SE,indiaroba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-115071079179115,-3749844
SE,indiaroba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-115065612317049,-37522644
SE,indiaroba,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-113973236590314,-37574653
SE,itabi,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-100909381921509,-37105379
SE,itabi,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-101093593112399,-37113146
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109968682888815,-37311222
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109929504224661,-37302038
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11013908295543,-37315921
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-110087690153912,-37322702
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109877054553171,-37441749
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109674461579715,-37362621
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109502296669754,-37333323
SE,itaporanga d'ajuda,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-11050259819487,-37385659
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109511355458524,-37390036
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109924870154695,-37302875
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109799536865956,-37456855
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-109936876593693,-37339439
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-111245073790206,-37349395
SE,itaporanga d'ajuda,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-110613160242586,-37287361
